id,title_short,decision,reason_code,confidence,rationale
847,Bayesian generalized monotonic functional mixed models for the effects of radiation dose histograms ,include,none,alta,"Modelos mixtos funcionales monotonos bayesianos, metodologia con app medica"
848,Semiparametric regression during 2003–2007*,include,none,media,"Regresion semiparametrica, revision relacionada a splines penalizados"
849,Hypothesis testing in functional linear regression models with Neyman's truncation and wavelet thres,include,none,alta,"Test de hipotesis en regresion funcional con wavelet, PR3/PR4"
850,Bayesian function-on-function regression for multilevel functional data,include,none,alta,"Regresion funcion-en-funcion bayesiana multinivel, metodologia central"
851,Generalized monotonic functional mixed models with application to modelling normal tissue complicati,include,none,alta,"Modelos mixtos funcionales monotonos generalizados, companero de 847"
852,Common functional implied volatility analysis,include,none,alta,"Volatilidad implicita funcional comun, aplicacion financiera directa"
853,Generalized Functional Extended Redundancy Analysis,include,none,alta,"Analisis de redundancia extendida funcional generalizado, companero de 839"
854,Wavelet-based functional linear mixed models: An application to measurement error-corrected distribu,include,none,media,"Modelos mixtos lineales funcionales wavelet, mencion explicita de base"
855,Nonparametric estimation of smoothed principal components analysis of sampled noisy functions,include,none,media,PCA suavizada no parametrica de funciones ruidosas
856,Penalized functional regression,include,none,alta,"Regresion funcional penalizada, resumen confirma splines/eigenvectores"
857,A Bayesian latent variable approach to functional principal components analysis with binary and coun,include,none,media,Enfoque bayesiano de variables latentes para FPCA
858,Estimation for semi-functional linear regression,include,none,media,Estimacion para regresion lineal semi-funcional
859,Parameter cascades and profiling in functional data analysis,include,none,media,"Cascadas de parametros y profiling en FDA, metodologia Ramsay"
860,New insights on permutation approach for hypothesis testing on functional data,include,none,media,Enfoque de permutacion para test de hipotesis en datos funcionales
861,Corrected Confidence Bands for Functional Data Using Principal Components,include,none,alta,Bandas de confianza corregidas para FDA usando componentes principales
862,Functional linear regression after spline transformation,include,none,media,Regresion lineal funcional tras transformacion spline
863,Functional data analysis of the dynamics of gene regulatory networks,include,none,baja,"FDA de redes regulatorias genicas, posible E4, solo titulo"
864,Dynamic functional data analysis with non-parametric state space models,include,none,media,FDA dinamica con modelos de espacio de estados no parametricos
865,Multinomial functional regression with wavelets and LASSO penalization,include,none,media,"Regresion funcional multinomial con wavelets y LASSO, PR3/PR4"
866,The analysis of two-way functional data using two-way regularized singular value decompositions,include,none,media,Datos funcionales bidireccionales via SVD regularizada
867,Functional data analysis and characterisation of temperature and rainfall patterns in Peninsular Mal,include,none,media,"FDA de temperatura y lluvia en Malasia, posible E4"
868,Functional maximum-likelihood estimation of ARH(p) models,include,none,media,"Estimacion de maxima verosimilitud funcional ARH(p), PR4/PR5"
869,A family of growth models for representing the price process in online auctions,include,none,baja,"Modelos de crecimiento para precio en subastas online, aplicacion financiera"
870,Assessing time-dependent association between scalp EEG and muscle activation: A functional random-ef,include,none,media,"Modelo de efectos aleatorios funcionales EEG-musculo, metodologia explicita"
871,"Selection of shape-preserving, discriminative bands using supervised functional principal component ",include,none,alta,Seleccion de bandas discriminativas via FPCA supervisada
872,Spline and Wavelet Smoothing Techniques for Functional Data,include,none,alta,"Tecnicas de suavizado spline y wavelet para FDA, tema central PR1/PR3/PR4"
873,Some pitfalls in application of functional data analysis approach to association studies,include,none,alta,"Discusion de errores metodologicos en FDA, discute bases explicitamente"
874,Function-on-function regression with mode-sparsity regularization,include,none,alta,Regresion funcion-en-funcion con regularizacion mode-sparsity
875,IGS: An IsoGeometric approach for smoothing on surfaces,include,none,media,"Suavizado sobre superficies con NURBS, metodologia de base relacionada"
876,Consistency of functional learning methods based on derivatives,include,none,alta,Consistencia de metodos de aprendizaje funcional basados en derivadas
877,Functional Soft Sensor Based on Spectra Data for Predicting Multiple Quality Variables,include,none,media,"Sensor funcional para datos espectrales, posible E4"
878,"ECG-gated 18F-FDG positron emission tomography: Single test evaluation of segmental metabolism, func",exclude,I1,media,"Estudio clinico de PET cardiaco, sin indicio de metodologia FDA"
879,Analysis of the functional regression problem of temperature on Ozone concentration,include,none,media,"Regresion funcional de temperatura sobre ozono, posible E4"
880,Machine learning of ECG waveforms and cardiac magnetic resonance for response and survival after car,exclude,E1,media,"ML clinico de ECG/RMN orientado a resultado clinico, sin lenguaje de FDA visible"
881,A flexible regression model for diameter prediction,include,none,baja,"Modelo de regresion flexible para prediccion de diametro, solo titulo"
882,Algebraic phase unwrapping over collection of triangles based on two-dimensional spline smoothing,include,none,baja,"Desenvolvimiento de fase con suavizado spline 2D, solo titulo"
883,Smoothness in principal component analysis: A survey,include,none,media,"Suavidad en PCA, articulo de revision relacionado a FPCA"
884,Cubic spline for the functional treatment of the global solar radiation,include,none,media,"Spline cubico para radiacion solar funcional, posible interes regional andino"
885,First-passage-based boundary estimation in functional data,include,none,alta,"Estimacion de frontera basada en primer paso, metodologia central"
886,A quadriparametric model to describe the diversity of waves applied to hormonal data,include,none,media,"Modelo cuadriparametrico para ondas hormonales, posible E4"
887,Runoff potentiality of a watershed through SCS and functional data analysis technique,include,none,media,"Tecnica de FDA para escorrentia de cuenca, posible E4"
888,Past and projected trends of body mass index and weight status in South Australia: 2003 to 2019,include,none,media,"Tendencias de IMC con FDA como enfoque de pronostico, metodologico"
889,Bayesian functional regression as an alternative statistical analysis of high-throughput phenotyping,include,none,media,"Regresion funcional bayesiana en fenotipado agricola, posible E4"
890,Smoothing wind and rainfall data through functional data analysis technique,include,none,media,"Suavizado de viento y lluvia via FDA, Malasia, posible E4"
891,Prediction of functional data with spatial dependence: a penalized approach,include,none,alta,"Prediccion de datos funcionales con dependencia espacial, penalizado"
892,Modelling Resistive Random Access Memories by Means of Functional Principal Component Analysis,include,none,alta,"FPCA para memorias resistivas, coincide con tema del ancla #9a"
893,The effect of vaccine on COVID-19 spread by function-on-scalar regression model: a case study of Afr,include,none,media,"Regresion funcion-en-escalar para COVID, posible E4"
894,Use of Functional Data to Model the Trajectory of an Inertial Measurement Unit and Classify Levels o,include,none,media,"Datos funcionales para trayectoria IMU, clasificacion motora, posible E4"
895,Functional regression with mode-sparsity constraint,include,none,alta,"Regresion funcional con restriccion mode-sparsity, companero de 874"
896,Integrating machining learning and multimodal neuroimaging to detect schizophrenia at the level of t,exclude,I1,media,"ML de neuroimagen para esquizofrenia, sentido clinico de 'functional'"
897,Functional clustering of random curves,include,none,media,"Clustering funcional de curvas aleatorias, metodologia central"
898,Reconstruction of 3D whole-body PET data using blurred anatomical labels,exclude,I1,media,"Reconstruccion de PET de cuerpo completo, sin indicio de FDA"
899,A comparison of seed germination coefficients using functional regression,include,none,media,"Comparacion de coeficientes de germinacion via regresion funcional, posible E4"
900,Functional principal component analysis for identifying the child growth pattern using longitudinal ,include,none,media,"FPCA para patron de crecimiento infantil, posible E4"
901,Applications of functional data analysis: A systematic review,include,none,alta,"Revision sistematica de aplicaciones de FDA, posible referencia clave"
902,Ridge regression with adaptive additive rectangles and other piecewise functional templates,include,none,alta,"Regresion ridge con plantillas funcionales piecewise, metodologia central"
903,A vertical-energy-thresholding procedure for data reduction with multiple complex curves,include,none,media,"Umbralizacion de energia vertical para curvas complejas, PR4"
904,Statistical analysis on mean rainfall and mean temperature via functional data analysis technique,include,none,baja,"Analisis estadistico de lluvia/temperatura via FDA, Malasia, solo titulo"
905,Signal classification using random forest with kernels,include,none,baja,"Clasificacion de senales con random forest y kernels, conexion no explicita"
906,Classification of EEG signals: An interpretable approach using functional data analysis,include,none,media,"Clasificacion interpretable de EEG via FDA, resumen confirma metodologia"
907,Traffic Flow Prediction by an Ensemble Framework with Data Denoising and Functional Principal Compon,include,none,media,"Prediccion de flujo de trafico con FPCA, posible E4"
908,"""Rolled-upness"": Phenotyping leaf rolling in cereals using computer vision and functional data analy",include,none,baja,"Fenotipado de enrollamiento foliar via FDA, posible E4"
909,Research on Sensor Motion State Recognition Model Based on Functional Kernel Logistic Ensemble Regre,include,none,media,Reconocimiento de movimiento via regresion funcional kernel
910,Trends in stratospheric ozone profiles using functional mixed models,include,none,media,"Perfiles de ozono estratosferico via modelos mixtos funcionales, posible E4"
911,Functional availability modelling of CNC machine tools,include,none,media,"Disponibilidad funcional de maquinas CNC, usa polinomios de Bernstein"
912,Statistical process control procedures for functional data with systematic local variations,include,none,media,"SPC para datos funcionales con variaciones locales, relacion a PR4"
913,Bayesian wavelet-based analysis of functional magnetic resonance time series,include,none,media,"Analisis wavelet bayesiano de series de fMRI, base explicita en titulo"
914,Integrated Machine Learning Approach for the Early Prediction of Pressure Ulcers in Spinal Cord Inju,exclude,I1,media,"Prediccion clinica con ML de ulceras por presion, sin lenguaje de FDA"
915,Functional Mixed-Effects Modeling of Longitudinal Duchenne Muscular Dystrophy Electrical Impedance M,include,none,media,"Modelado funcional de efectos mixtos para miografia, metodologia explicita"
916,Ensemble robust SIMPLS with block-penalized smoothing for scalar-on-function regression,include,none,baja,"SIMPLS robusto con suavizado penalizado por bloques, PR3, solo titulo"
917,Derivation of machine learning brain aging biomarkers for a set of forty thousand functional connect,include,none,baja,"Biomarcadores de envejecimiento cerebral en conectomas, verificar sentido de 'funcional'"
918,Contrasting pre-vaccine COVID-19 waves in Italy through functional data analysis,include,none,media,"FDA de olas de COVID-19 en Italia, posible E4"
919,"13th European Symposium on Artificial Neural Networks, ESANN 2005",exclude,E5,baja,"Registro de volumen de actas ESANN 2005, no trabajo individual"
920,Nasal coarticulation in Bininj Kunwok: An aerodynamic analysis,include,none,baja,"Analisis aerodinamico de coarticulacion nasal, posible FDA de curvas"
921,Functional clustering for Italian climate zones identification,include,none,baja,"Clustering funcional para zonas climaticas italianas, posible E4"
922,Spatial and temporal variabilities of rainfall data using functional data analysis,include,none,baja,"Variabilidad espacio-temporal de lluvia via FDA, posible E4"
923,Spatial prediction of soil penetration resistance using functional geostatistics,include,none,media,"Prediccion espacial de resistencia del suelo, geoestadistica funcional"
924,Mixed modeling for irregularly sampled and correlated functional data: Speech science applications,include,none,media,"Modelado mixto para datos funcionales de habla, metodologia explicita"
925,Penalized Partial Least Squares with applications to B-spline transformations and functional data,include,none,alta,"PLS penalizado con transformaciones B-spline, metodologia central"
926,Simulation analysis of functional data clustering method under constraints,include,none,media,Simulacion de clustering funcional bajo restricciones
927,Prediction of Soluble Solid Contents in Apples Using Vis-NIRS and Functional Linear Regression Model,include,none,baja,"Prediccion de solidos solubles en manzanas, posible E4, solo titulo"
928,Functional principal component analysis for global sensitivity analysis of model with spatial output,include,none,media,FPCA para analisis de sensibilidad global con salida espacial
929,Unveiling air pollution patterns in Yemen: a spatial–temporal functional data analysis,include,none,media,"FDA espacio-temporal para contaminacion del aire en Yemen, posible E4"
930,Changes in power curve shapes as an indicator of fatigue during dynamic contractions,include,none,baja,"Cambios en forma de curva de potencia, indicador de fatiga, posible E4"
931,Reducing inter-subject anatomical variation: Effect of normalization method on sensitivity of functi,exclude,I1,media,"Normalizacion anatomica de fMRI, sentido de 'functional' distinto a FDA"
932,Circadian intraocular pressure fluctuation and disease progression in primary angle closure glaucoma,include,none,baja,"Fluctuacion circadiana de presion intraocular, posible FDA de curvas"
933,Functional kernel-based modeling of wavelet compressed optical emission spectral Data: Prediction of,include,none,media,Modelado kernel funcional de datos espectrales comprimidos por wavelet
934,Machine learning based on functional principal component analysis to quantify the effects of the mai,include,none,baja,"ML basado en FPCA para rendimiento de trigo, posible E4, solo titulo"
935,Functional data analysis of sleeping energy expenditure,include,none,media,"FDA de gasto energetico del sueno, posible E4"
936,Penalized versions of functional PLS regression,include,none,alta,"PLS funcional penalizado, metodologia central"
937,Functional relevance learning in generalized learning vector quantization,include,none,media,Aprendizaje de relevancia funcional en cuantizacion de vectores
938,Smoothing and differentiation of kinematic data using functional data analysis approach: An applicat,include,none,alta,"Suavizado y diferenciacion de datos cinematicos via FDA, discute PR3"
939,Moment and Bayesian wavelet regression from spatially correlated functional data,include,none,media,Regresion wavelet bayesiana de momentos para datos funcionales correlacionados
940,Functional data analysis for the development of a calibration model for near-infrared data,include,none,baja,"FDA para modelo de calibracion NIR, posible E4, solo titulo"
941,Prognostics of Lithium ion battery using functional principal component analysis,include,none,baja,"Pronostico de bateria de litio via FPCA, posible E4, solo titulo"
942,Beyond Static Assessment: A Proof-of-Concept Evaluation of Functional Data Analysis for Assessing Ph,include,none,media,"FDA para respuestas fisiologicas a esfuerzo, prueba de concepto"
943,Functional data analysis: A review of smoothing techniques,include,none,media,"Revision de tecnicas de suavizado en FDA, PR3 relevante"
944,Bayesian functional data clustering for temporal microarray data,include,none,media,Clustering funcional bayesiano para microarreglos temporales
945,"Growth curves of wild Mallard, based on functional analysis of capture–recapture data",include,none,baja,"Curvas de crecimiento de anade via analisis funcional, posible E4"
946,Signal and image alignment during the application of functional data analysis. Practical examples of,include,none,media,"Alineacion de senales e imagenes en FDA, tecnica de registro"
947,Generalized linear regression model based on functional data analysis,include,none,baja,"Modelo de regresion lineal generalizado basado en FDA, solo titulo"
948,Uncovering regional climate patterns in Turkey using multivariate functional data analysis,include,none,media,"FDA multivariante para patrones climaticos en Turquia, posible E4"
949,Sex Differences in the ECG Interpretation: A Functional Data Analysis Perspective,include,none,media,"Diferencias de sexo en interpretacion de ECG, perspectiva FDA"
950,Linking demography with drivers: Climate and competition,include,none,baja,"Demografia y clima/competencia, conexion a FDA no explicita"
951,Ordinal regression for preference learning in wearables using sensor data,include,none,baja,"Regresion ordinal para wearables, conexion a FDA no explicita"
952,SEDLA: Feature-incremental learning with deep neural networks for functional regression,include,none,media,Aprendizaje incremental con redes profundas para regresion funcional
953,Data preparation for functional data analysis of PM10 in Peninsular Malaysia,include,none,baja,"Preparacion de datos para FDA de PM10 en Malasia, posible E4"
954,Filling missing data and smoothing altered data in satellite imagery with a spatial functional proce,include,none,media,Relleno y suavizado de imagenes satelitales via procedimiento funcional espacial
955,Classification of ADNI PET images via regularized 3D functional data analysis,include,none,alta,Clasificacion de imagenes PET via FDA regularizada 3D con wavelets Haar
956,Long-term changes in the zooplankton community of Lake Maggiore in response to multiple stressors: A,include,none,media,"FPCA para comunidad de zooplancton, mas orientado a resultado aplicado"
957,Modeling computer experiments with functional response,include,none,media,Modelado de experimentos computacionales con respuesta funcional
958,Utilizing BIC for the intelligent selection of functional data with principal components,include,none,alta,"Seleccion de FDA con componentes principales via BIC, base B-spline explicita"
959,Exploring functional data analysis and wavelet principal component analysis on ecstasy (MDMA) wastew,include,none,media,"FDA y wavelet PCA en datos de aguas residuales, posible E4"
960,ICGSP 2024 - Proceedings of the 2024 8th International Conference on Graphics and Signal Processing,exclude,E5,baja,"Registro de volumen de actas ICGSP 2024, no trabajo individual"
961,Functional data analysis of weather variables linked to Fusarium head blight epidemics in the United,include,none,media,"FDA de variables climaticas para epidemia de Fusarium, posible E4"
962,An improved representation of regional boundaries on parcellated morphological surfaces,include,none,baja,"Representacion de fronteras regionales en superficies morfologicas, ambiguo"
963,Trajectories of mHealth-Tracked Mental Health and Their Predictors in Female Chronic Pelvic Pain Dis,include,none,baja,"Trayectorias de salud movil en dolor pelvico cronico, conexion FDA no explicita"
964,High resolution temperature forecasting using functional time series decomposition and advanced pred,include,none,alta,"Pronostico de temperatura via descomposicion de series funcionales, PR4/PR5"
965,Determining optimum wavelengths for leaf water content estimation from reflectance: A distance corre,include,none,baja,"Estimacion de longitudes de onda optimas, conexion FDA no explicita"
966,A multi-country comparison of stochastic models of breast cancer mortality with P-splines smoothing ,include,none,media,"Comparacion de modelos de mortalidad con P-splines, base explicita"
967,Smoothing spline analysis of variance models: A new tool for the analysis of cyclic biomechanical da,include,none,media,"ANOVA de splines de suavizado, nueva herramienta biomecanica, base explicita"
968,Forecasting age-related changes in breast cancer mortality among white and black US women: A functio,include,none,baja,"Pronostico de mortalidad via datos funcionales, posible E4, solo titulo"
969,Robust prediction of three-dimensional spinal curve from back surface for non-invasive follow-up of ,include,none,baja,"Prediccion robusta de curva espinal 3D, posible FDA, solo titulo"
970,Penalized functional regression using R package PFLR,include,none,alta,"Regresion funcional penalizada, paquete de software PFLR"
971,Study on the Influence of Air Pressure and Temperature on PM2.5 by Multivariate Functional Linear Re,include,none,media,"Regresion lineal funcional multivariante para PM2.5, posible E4"
972,Adaptive LASSO estimation for functional hidden dynamic geostatistical models,include,none,alta,"LASSO adaptativo para modelos geoestadisticos dinamicos funcionales, PR3"
973,Injury Severity Prediction using Functional Data Analysis based on Select Vehicle Category from NASS,include,none,baja,"Prediccion de severidad de lesiones via FDA, posible E4, solo titulo"
974,Variable selection in regression models including functional data predictors,include,none,media,Seleccion de variables en modelos de regresion con predictores funcionales
975,Meta-learning-based continuous state-space models for rapid monitoring using heterogeneous grade sou,include,none,baja,"Modelos de espacio de estados para monitoreo, conexion FDA no explicita"
976,Supervised functional state-space modeling for monitoring multigrade batch processes with irregular ,include,none,baja,"Modelado de espacio de estados funcional supervisado, mencion explicita"
977,2D MRI intermodal hybrid brain image fusion using stationary wavelet transform,include,none,media,"Fusion de imagenes MRI via wavelet estacionaria, PR4 aunque dominio distinto"
978,Time normalization of voice signals using functional data analysis,include,none,media,Normalizacion temporal de senales de voz via FDA
979,A prediction interval for a function-valued forecast model: Application to load forecasting,include,none,alta,"Intervalo de prediccion funcion-valuado, modelo Kernel+Wavelet+Functional, PR4"
980,Modelling short time series in metabolomics: A functional data analysis approach,include,none,baja,"Modelado de series cortas en metabolomica via FDA, posible E4, solo titulo"
981,Spectral Domain OCT in age-related macular degeneration: Preliminary results with Spectralis HRA-OCT,exclude,I1,media,"Reporte clinico de tecnologia OCT, sin indicio de FDA"
982,Quantile-based Clustering for Functional Data via Modelling Functional Principal Components Scores,include,none,alta,Clustering basado en cuantiles para datos funcionales via scores FPCA
983,The profiled parameter estimation method for dynamic systems applied to the calibration of dynamic c,include,none,media,Estimacion de parametros perfilados para modelos dinamicos de cultivos
984,Validation of Vehicle-Based Injury Severity Prediction Using Crash Telemetry Data,exclude,I1,media,"Validacion de prediccion de severidad de lesiones, sin lenguaje de FDA"
985,Hemodynamic and inotropic effects of milrinone after heart transplantation in the setting of recipie,exclude,I1,media,"Estudio clinico farmacologico cardiaco, sin conexion plausible a FDA"
986,A comparison of clustering approaches for the study of the temporal coherence of multiple time serie,include,none,alta,"Comparacion de clustering funcional vs otros enfoques, tema comparativo C4"
987,Estimation of Sq variation by means of multiresolution and principal component analyses,include,none,media,"Estimacion de variacion Sq via multirresolucion y PCA, relacion a wavelets"
988,Criteria and methods of selection of bases and their impact in functional data analysis. Some exampl,include,none,alta,"Criterios y metodos de seleccion de bases y su impacto en FDA, PR1/PR2/PR3 directo"
989,A Reinforcement Learning Method Using Multifunctional Principal Component Analysis for Human-Like Gr,include,none,baja,"RL con PCA multifuncional para agarre robotico, posible falso positivo"
990,Distance of mean embedding for testing independence of functional data,include,none,media,Distancia de embedding medio para test de independencia de datos funcionales
991,A preliminary investigation to determine the suitability of pigs as human analogues for post-mortem ,exclude,I1,media,"Estudio forense en cerdos, sin indicio de FDA en el titulo"
992,Functional regression: A new model for predicting market penetration of new products,include,none,alta,"Regresion funcional para penetracion de mercado, aplicacion economica directa"
993,Supervised Functional Data Discriminant Analysis for Hyperspectral Image Classification,include,none,media,Analisis discriminante FDA supervisado para clasificacion hiperespectral
994,Anatomical mapping and quantitative functional analysis of lower limb lymphatic flow in normal cynom,exclude,I1,media,"Estudio descriptivo de linfografia veterinaria, sin lenguaje de FDA"
995,Functional data geometric morphometrics with machine learning for craniodental shape classification ,include,none,media,Morfometria geometrica funcional con ML para clasificacion craneodental
996,Comparison of functional and discrete data analysis regimes for Raman spectra,include,none,alta,Comparacion de regimen funcional vs discreto para espectros Raman
997,CFRP Wing Skin Damage Positioning Via Multimodal Signal Processing and Bayesian-enhanced Deep Stocha,exclude,I1,media,"Deteccion de dano estructural aeroespacial, sin indicio de FDA en titulo"
998,Quantifying subpopulation differences for a lack of invariance using complex examinee profiles: An e,include,none,baja,"Enfoque multigrupo exploratorio via FDA en perfiles de examinados, posible E4"
999,Association of the HALP score with baseline and incident physical-cognitive comorbidity and mortalit,exclude,I1,media,"Estudio de cohorte clinico (score HALP), sin lenguaje de FDA"
