id,title_short,decision,reason_code,confidence,rationale,extracto_truncado_relevante
2279,Linear Processes for Functional Data,include,none,alta,"Procesos lineales para datos funcionales (capítulo de estado del arte); ARMA funcional, PCA, regresión, predicción; menciona curvas de tasas de interés. FDA central.",no
2290,A General Theory for Large-Scale Curve Time Series via Functional Stability Measure,include,none,alta,"Teoría general para series de tiempo de curvas a gran escala vía medida de estabilidad funcional; FPCA, autorregresión funcional vectorial, estimación regularizada. FDA central.",no
2293,Testing marginal homogeneity in Hilbert spaces with applications to stock market returns,include,none,media,"Test de homogeneidad marginal en espacios de Hilbert con aplicación a retornos bursátiles; datos funcionales, test Cramér-von-Mises. FDA + finanzas (PR5); enfoque por proyección, no base.",si
2296,Consistency of recursive nonparametric kernel estimates for independent functional data,include,none,media,"Consistencia de estimadores kernel recursivos para datos funcionales independientes; función de riesgo condicional, enfoque semi-métrico (sin expansión en base). Fronterizo E1; cuerpo omitido.",si
2304,Uncovering data across continua: an introduction to functional data analysis,include,none,media,"'Descubriendo datos a través de continuos': introducción a FDA (AMS Notices); artículo expositivo/panorámico, no una contribución metodológica sobre elección de base. Fronterizo E2/E1.",si
2308,Mixing conditions of conjugate processes,include,none,media,"Condiciones de mezcla de procesos conjugados; cdfs empíricas como elementos L2, operador de covarianza, series de tiempo funcionales. Teórico/probabilístico; autores brasileños.",si
2311,SPHARMA approximations for stationary functional time series on the sphere,include,none,alta,"Aproximaciones SPHARMA para series de tiempo funcionales estacionarias en la esfera; armónicos esféricos (base), representación espectral funcional, descomposición de Wold. FTS + base.",no
2321,The maximum of the periodogram of Hilbert space valued time series,include,none,alta,"El máximo del periodograma de series de tiempo con valores en espacio de Hilbert; análisis espectral funcional, procesos autorregresivos funcionales. FTS central.",no
2324,A uniform bound on the operator norm of sub-Gaussian random matrices and its applications,exclude,I1,media,"Cota uniforme de la norma de operador de matrices aleatorias sub-Gaussianas; teoría de matrices aleatorias, modelos de factores funcionales solo como ilustración. No aborda representación en bases.",si
2326,Using complex surveys to estimate the \(L_1\)-median of a functional variable: application to electr,include,none,media,"Uso de encuestas complejas para estimar la L1-mediana de una variable funcional; curvas de carga eléctrica (EDF), estimación robusta, muestreo. FDA; foco en estimación robusta, no base.",si
2337,A Bayesian estimation method for the functional spatial error model,include,none,media,"Método de estimación bayesiana para el modelo de error espacial funcional; modelos lineales funcionales, dependencia espacial, aplicación a desempleo/analfabetismo en Senegal. FDA + economía. Editorial de tier bajo (Pushpa).",si
2342,Functional SAC model: with application to spatial econometrics,include,none,alta,"Modelo SAC funcional aplicado a econometría espacial; extiende SAC de covariable escalar a funcional, MLE, aplicación a desempleo/analfabetismo en Senegal. FDA + economía.",si
2349,CLT for single functional index quantile regression under dependence structure,include,none,media,"CLT para regresión cuantílica de índice funcional único bajo dependencia; modelo de índice funcional, estimador kernel, datos censurados. FDA regresión; enfoque índice/kernel, no base.",si
2353,The EE-Classifier: A classification method for functional data based on extremality indexes,include,none,media,"EE-Classifier: clasificación de datos funcionales basada en índices de extremalidad; métodos de profundidad, aplicación a S&P 500. FDA + finanzas (PR5); autores colombianos (EAFIT).",si
2367,Intra-day co-movements of crude oil futures: China and the international benchmarks,include,none,media,Co-movimientos intradía de futuros de petróleo crudo (China vs benchmarks); clustering de datos funcionales sobre curvas de retorno intradía. Aplicación FDA a series financieras (PR5). Solo página de aterrizaje.,si
2372,Detecting changes in Hilbert space data based on ''repeated'' and change-aligned principal component,include,none,alta,"Detección de cambios en datos de espacio de Hilbert vía componentes principales 'repetidas' y alineadas al cambio; CUSUM, eigenelementos del operador de covarianza. FPCA central.",no
2383,Forecasting age distribution of life-table death counts via <i>α</i> -transformation,include,none,media,"Pronóstico de distribución de edades de conteos de muertes de tabla de vida vía alpha-transformación; datos composicionales, PCA, pronóstico de series de tiempo funcionales. Demografía/actuarial; usa PCA/FTS sustantivamente.",si
2385,Grouped multivariate and functional time series forecasting: an application to annuity pricing,include,none,alta,"Pronóstico agrupado de series de tiempo multivariadas y funcionales aplicado a fijación de precios de anualidades; FTS funcional, mortalidad. FDA + aplicación económica/actuarial (PR5).",no
2391,Inference on the dimension of the nonstationary subspace in functional time series,include,none,alta,"Inferencia sobre la dimensión del subespacio no estacionario en series de tiempo funcionales; cointegración funcional, test de dimensión, aplicaciones a empleo/electricidad. FTS + econometría + PR2/PR3.",no
2392,Dynamic principal component regression: application to age-specific mortality forecasting,include,none,alta,"Regresión de componentes principales dinámicos aplicada a pronóstico de mortalidad; FPCA dinámico, reducción de dimensión, covarianza de largo plazo. FPCA central.",no
2395,Cointegration and representation of cointegrated autoregressive processes in Banach spaces,include,none,alta,"Cointegración y representación de procesos autorregresivos cointegrados en espacios de Banach (Econometric Theory); procesos AR en C[0,1], teoremas de representación. FTS + econometría.",si
2397,A Frequentist Approach to Change Point Detection: Methods and Applications,include,none,alta,"Enfoque frecuentista a detección de puntos de cambio en series de tiempo funcionales; soporte esparso y denso, cambio de media y volatilidad del proceso, FPCA, FAR. FTS + volatilidad (PR4/PR5).",no
2400,Cointegrated Density-Valued Linear Processes,include,none,alta,"Procesos lineales cointegrados con valores de densidad; distribuciones de ingreso transversales, espacios de Hilbert de Bayes, FPCA, densidades de salarios. FTS + econometría + PR5.",no
2401,Machine Learning Assisted Orthonormal Basis Selection for Functional Data Analysis,include,none,alta,"Selección asistida por ML de base ortonormal para FDA; trata directamente el efecto de la elección de base (Fourier/wavelets/splines), método data-driven con splinets, criterio MSE. PR1/PR2 directo — antecedente directo.",no
2402,Generalized dynamic functional principal component analysis,include,none,alta,"Análisis de componentes principales funcionales dinámicos generalizado; reducción de dimensión para FTS, expansión en base, reconstrucción por mínimos cuadrados. FPCA + base central.",no
2403,A wavelet-based method in aggregated functional data analysis,include,none,alta,"Método basado en wavelets en análisis de datos funcionales agregados; wavelet shrinkage bayesiano, compara explícitamente wavelet vs spline para características locales. PR4/PR1 directo — antecedente directo; autor brasileño (Unicamp).",no
2404,Covariance estimation for derivatives of functional data using an additive penalty in P-splines,include,none,alta,"Estimación de covarianza para derivadas de datos funcionales usando penalización aditiva en P-splines; P-splines, penalización, suavizado, FPCA basado en derivadas. PR2/PR3 directo.",no
2405,Efficient Multidimensional Functional Data Analysis Using Marginal Product Basis Systems,include,none,alta,"Análisis eficiente de datos funcionales multidimensionales usando sistemas de base de producto marginal; bases separables adaptadas a los datos, regularización basada en rugosidad, FPCA. PR1/PR2/PR3 directo.",no
