id,title_short,decision,reason_code,confidence,rationale
2633,A Unified Principal Components Analysis for Stationary Functional Time Series,include,none,alta,PCA unificado para series temporales funcionales estacionarias.
2634,Intraday FX Volatility-Curve Forecasting with Functional GARCH Approaches,include,none,alta,"Functional GARCH para curvas de volatilidad FX intradiaria, PR4/PR5 directo."
2635,Enhancing Mean-Reverting Time Series Prediction with Gaussian Processes: Functional and Augmented Da,include,none,media,GP con estructuras funcionales para pronostico financiero mean-reverting.
2636,Functional Time Series,include,none,alta,Articulo central sobre series temporales funcionales.
2637,Stable Multivariate Functional Time Series Prediction for Major Geomagnetic Indices,include,none,baja,"FTS multivariada aplicada a indices geomagneticos, dominio ajeno."
2638,Permutation Tests for Equality of Distributions of Functional Data,include,none,alta,Test de permutacion para igualdad de distribuciones de datos funcionales.
2639,Parameter clustering in Bayesian functional PCA of fMRI data,include,none,media,"Nueva variante de FPCA bayesiano aplicada a fMRI, metodologia sustantiva."
2640,Bootstrap methods for stationary functional time series,include,none,alta,Bootstrap para series temporales funcionales estacionarias via FPCA.
2641,Review of Clustering Methods for Functional Data,include,none,alta,Revision de metodos de clustering para datos funcionales.
2642,FuNVol: A Multi-Asset Implied Volatility Market Simulator using Functional Principal Components and ,include,none,alta,"FPCA + SDE neuronales para superficies de volatilidad implicita, PR5."
2643,Model-Based Clustering and Classification of Functional Data,include,none,alta,Clustering y clasificacion basados en modelos para datos funcionales.
2644,DepthProc An R Package for Robust Exploration of Multidimensional Economic Phenomena,exclude,I1,media,"Paquete de profundidad para datos economicos multivariados, no funcional/curvas."
2645,Principal component analysis of periodically correlated functional time series,include,none,alta,PCA para series temporales funcionales periodicamente correlacionadas.
2646,Bayesian Spatial Homogeneity Pursuit of Functional Data: an Application to the U.S. Income Distribut,include,none,alta,"FDA bayesiano espacial aplicado a curvas de Lorenz de ingreso en EEUU, PR5."
2647,Simultaneous Inference for Partially Observed Functional Time Series,include,none,alta,Inferencia para series temporales funcionales parcialmente observadas.
2648,River flow modelling using nonparametric functional data analysis,include,none,media,"FDA no parametrico para caudal de rios, dominio ajeno pero metodo sustantivo."
2649,Approximate Factor Models for Functional Time Series,include,none,alta,"Modelos de factores aproximados para series temporales funcionales, PR3."
2650,White noise testing for functional time series via functional quantile autocorrelation,include,none,alta,Test de ruido blanco para FTS via autocorrelacion cuantilica funcional.
2651,Functional Time Series Analysis Based on Records,include,none,alta,Analisis de series temporales funcionales basado en records.
2652,A Darling-Erdős-type CUSUM-procedure for functional data II,include,none,alta,"CUSUM tipo Darling-Erdos para datos funcionales, incluye ARCH funcional."
2653,Detection of Structural Distortions in Functional Time Series,include,none,alta,"Deteccion de distorsiones estructurales locales en FTS, PR4."
2654,Convergence of covariance and spectral density estimates for high-dimensional functional time series,include,none,alta,Convergencia de estimadores de covarianza/densidad espectral para FTS alta dim.
2655,A Skew-t-Normal Multi-Level Reduced-Rank Functional PCA Model with Applications to Replicated `Omics,include,none,media,"FPCA de rango reducido skew-t aplicado a datos omics, dominio ajeno."
2656,Prokhorov Metric Convergence of the Partial Sum Process for Reconstructed Functional Data,include,none,alta,Teoria de convergencia para proceso de sumas parciales de datos funcionales reconstruidos.
2657,Whole-Volume Clustering of Time Series Data from Zebrafish Brain Calcium Images via Mixture Modeling,include,none,baja,"FDA via mixturas gaussianas para imagenes de calcio cerebral, dominio ajeno."
2658,Linear Processes for Functional Data,include,none,alta,Revision de procesos lineales para datos funcionales (analogo a ARMA).
2659,A General Theory for Large-Scale Curve Time Series via Functional Stability Measure,include,none,alta,Teoria general para series de curvas de gran escala via medida de estabilidad funcional.
2660,Functional Data-Driven Quantile Model Averaging with Application to Cryptocurrencies,include,none,alta,"Promediado de modelos cuantilicos funcionales aplicado a criptomonedas, PR5."
2661,Clustering of functional boxplots for multiple streaming time series,include,none,alta,Clustering de boxplots funcionales para series temporales en streaming.
2662,Biarchetype analysis for univariate functional data. An application to macroeconomic financial time ,include,none,alta,"Biarchetype analysis para datos funcionales univariados, series financieras macro, PR5."
2663,Estimating functional time series by moving average model fitting,include,none,alta,Estimacion de series temporales funcionales via ajuste de modelo de media movil.
2664,Functional modelling of microarray time series with covariate curves,include,none,media,"Modelado funcional de series de microarrays con curvas covariables, dominio ajeno."
2665,Extremal correlation coefficient for functional data,include,none,alta,"Coeficiente de correlacion extremal para datos funcionales, aplicacion financiera/climatica."
2666,Robust Functional Data Analysis for Stochastic Evolution Equations in Infinite Dimensions,include,none,alta,"FDA robusta para ecuaciones de evolucion estocastica, modelo de volatilidad infinito-dimensional."
2667,A portmanteau test for multivariate non-stationary functional time series with an increasing number ,include,none,alta,"Test portmanteau para FTS multivariada no estacionaria, PR4."
2668,The autoregression bootstrap for kernel estimates of smooth nonlinear functional time series,include,none,alta,Bootstrap de autorregresion para FTS suaves no lineales (marco Ferraty-Vieu).
2669,Longitudinal Support Vector Machines for High Dimensional Time Series,include,none,media,SVM longitudinal extendida a margen continuo para datos funcionales.
2670,Long range dependence spectral testing from discretely observed functional time series in manifolds,include,none,alta,Test espectral de dependencia de largo rango para FTS en variedades.
2671,A Flexible Spatial Autoregressive Modelling Framework for Mixed Covariates of Multiple Data Types,include,none,media,"Modelo SAR flexible que integra covariables funcionales, dominios ajenos genericos."
2672,Detecting structural breaks in eigensystems of functional time series,include,none,alta,"Deteccion de quiebres estructurales en eigensistemas de FTS, PR4."
2673,Trend and Variable-Phase Seasonality Estimation from Functional Data,include,none,alta,Estimacion de tendencia y estacionalidad de fase variable en datos funcionales.
2674,A similarity measure for second order properties of non-stationary functional time series with appli,include,none,alta,"Medida de similitud para propiedades de segundo orden de FTS no estacionaria, PR4."
2675,Graph-based Change Point Detection for Functional Data,include,none,alta,Deteccion de puntos de cambio basada en grafos para datos funcionales.
2676,Deep learning estimation of the spectral density of functional time series on large domains,include,none,alta,Estimacion via deep learning de densidad espectral de FTS en dominios grandes.
2677,Attribution of Spurious Factors from High-Dimensional Functional Time Series,include,none,alta,Atribucion de factores espurios en FTS de alta dimension.
2678,Testing separability for continuous functional data,include,none,alta,Test de separabilidad de covarianza para datos funcionales continuos.
2679,History matching for functional data,include,none,media,"History matching extendido a datos funcionales, metodologia de calibracion."
2680,Pivotal tests for relevant differences in the second order dynamics of functional time series,include,none,alta,Tests pivotales para diferencias en dinamica de segundo orden de FTS.
2681,Gaussian Differentially Private Human Faces Under a Face Radial Curve Representation,include,none,baja,"DP aproximada para datos funcionales aplicada a rostros, dominio muy especifico."
2682,Asymptotic Theory for Regularized Estimation in Functional Time Series Models,include,none,alta,"Teoria asintotica para estimacion regularizada en modelos FAR, PR3."
2683,Functional Singular Spectrum Analysis,include,none,alta,Extension funcional del analisis espectral singular (SSA).
2684,Robust Change-Point Detection for Functional Time Series Based on $U$-Statistics and Dependent Wild ,include,none,alta,Deteccion robusta de puntos de cambio para FTS via U-statistics.
2685,Demystifying Functional Random Forests: Novel Explainability Tools for Model Transparency in High-Di,include,none,media,Herramientas de explicabilidad para random forests funcionales.
2686,Trend extraction in functional data of R and T waves amplitudes of exercise electrocardiogram,include,none,baja,"FDA aplicado a ondas ECG durante ejercicio, dominio medico ajeno."
2687,Beyond average warming: Two-sample inference for dense-sparse functional data reveals changes in int,include,none,media,"Inferencia dos-muestras dense-sparse FDA para patrones de temperatura, dominio ajeno."
2688,Spatial function-on-function regression,include,none,alta,"Regresion espacial function-on-function, metodologia central de FDA."
2689,Spatial Functional Linear Model and its Estimation Method,include,none,alta,Modelo lineal funcional espacial y su metodo de estimacion.
2690,The ET Interview: Professor Joel L. Horowitz,exclude,I1,alta,"Entrevista biografica a un economista, no es investigacion sustantiva sobre el tema."
2691,Making Event Study Plots Honest: A Functional Data Approach to Causal Inference,include,none,alta,"Enfoque FDA (Banach) para inferencia causal honesta en event studies, PR5."
2692,A goodness-of-fit test for functional time series with applications to Ornstein-Uhlenbeck processes,include,none,alta,"Test de bondad de ajuste para modelos ARH, motivado por datos financieros de alta frecuencia."
2693,Shape invariant model approach for functional data analysis in uncertainty and sensitivity studies,include,none,media,Modelo shape-invariant para FDA en estudios de incertidumbre/sensibilidad.
2694,Functional Classwise Principal Component Analysis: A Novel Classification Framework,include,none,alta,"Clasificacion FPCA por clases, nuevo marco de clasificacion funcional."
2695,Statistical Inference for Bures-Wasserstein Flows,include,none,media,"Inferencia estadistica para flujos de covarianza tipo Bures-Wasserstein, teoria FPCA-adyacente."
2696,Functional Autoregression Without Truncation: A Continuous-Regularization Approach,include,none,alta,"FAR(1) sin truncamiento discreto, aborda directamente seleccion de dimension, PR3."
2697,Day-Ahead Electricity Price Forecasting Using Merit-Order Curves Time Series,include,none,alta,"FDA aplicado a pronostico de curvas de precio electrico dia-adelante, PR5."
2698,Nonparametric forecasting of multivariate probability density functions,include,none,baja,"Pronostico no parametrico de funciones de densidad, sin vocabulario FDA explicito."
2699,Estimating Sleep & Work Hours from Alternative Data by Segmented Functional Classification Analysis ,include,none,alta,Analisis de clasificacion funcional segmentada aplicado a datos de comportamiento economico.
2700,Exponential mixing properties of nonlinear functional autoregressive models,include,none,alta,Propiedades de mixing exponencial para modelos autorregresivos funcionales no lineales.
2701,Wasserstein Regression,include,none,alta,"Regresion de Wasserstein para objetos aleatorios (medidas de probabilidad), extension FDA reconocida."
2702,Nonparametric Depth and Quantile Regression for Functional Data,include,none,alta,Regresion no parametrica de profundidad y cuantiles para datos funcionales.
2703,fsemipar: an R package for SoF semiparametric regression,include,none,alta,Paquete R para regresion semiparametrica scalar-on-function.
2704,A new look at weather-related health impacts through functional regression,include,none,media,"Regresion funcional para impactos de salud relacionados al clima, dominio ajeno."
2705,Detecting British Columbia Coastal Rainfall Patterns by Clustering Gaussian Processes,include,none,baja,"Clustering de procesos gaussianos aplicado a lluvia costera, dominio ajeno."
2706,Enriched Functional Tree-Based Classifiers: A Novel Approach Leveraging Derivatives and Geometric Fe,include,none,alta,Clasificadores funcionales basados en arboles con derivadas y features geometricas.
2707,Visualization and Assessment of Spatio-temporal Covariance Properties,include,none,alta,Enfoque FDA para visualizar y evaluar separabilidad de covarianza espacio-temporal.
2708,Inferring Brain Signals Synchronicity from a Sample of EEG Readings,include,none,baja,"Sincronia de senales EEG, sin vocabulario FDA explicito en el resumen."
2709,Can you always reap what you sow? Network and functional data analysis of VC investments in health-t,include,none,media,"Combina FDA y analisis de redes para inversiones VC en salud, dominio economico."
2710,Functional Linear Regression: Dependence and Error Contamination,include,none,alta,"Regresion lineal funcional con dependencia y contaminacion por error, PR3 relevante."
2711,Functional Mixtures-of-Experts,include,none,alta,Mixture-of-experts extendido a datos funcionales.
2712,funBIalign: a hierachical algorithm for functional motif discovery based on mean squared residue sco,include,none,alta,Descubrimiento de motivos funcionales via clustering jerarquico.
2713,A feasible central limit theorem for realised covariation of SPDEs in the context of functional data,include,none,alta,"Teorema central del limite para covariacion realizada de SPDEs, volatilidad funcional PR5."
2714,A weak law of large numbers for realised covariation in a Hilbert space setting,include,none,alta,"Ley debil de grandes numeros para covariacion realizada en espacio de Hilbert, PR5."
2715,Nowcasting distributions: a functional MIDAS model,include,none,alta,"Modelo MIDAS funcional via FPCA para nowcasting de distribuciones de ingreso, PR5."
2716,Minimax Optimal Kernel Operator Learning via Multilevel Training,include,none,baja,"Aprendizaje de operadores en Hilbert, FDA mencionada solo como una de varias motivaciones."
2717,Minimax prediction in the Functional Autoregressive Model,include,none,alta,Prediccion minimax en el modelo autorregresivo funcional (FAR).
2718,Prediction of air pollutants PM10 by ARBX(1) processes,include,none,media,"Proceso ARBX(1) valuado en Banach aplicado a contaminantes PM10, dominio ajeno."
2719,Splash! Robustifying Donor Pools for Policy Studies,include,none,alta,Compara FPCA-synthetic-control con otros metodos para estudios de politica publica.
2720,On changepoint detection in functional data using empirical energy distance,include,none,alta,Deteccion de puntos de cambio en datos funcionales via distancia de energia empirica.
2721,Fully Functional Weighted Testing for Abrupt and Gradual Location Changes in Functional Time Series,include,none,alta,"Test funcional completo para cambios de ubicacion abruptos y graduales en FTS, PR4."
2722,Scalable Multiple Changepoint Detection for Functional Data Sequences,include,none,alta,Deteccion escalable de multiples puntos de cambio en secuencias de datos funcionales.
2723,Selective Reviews of Bandit Problems in AI via a Statistical View,exclude,I1,alta,"Revision de bandits en RL, no relacionado a datos funcionales."
2724,Functional PCA and Deep Neural Networks-based Bayesian Inverse Uncertainty Quantification with Trans,include,none,media,"FPCA + redes neuronales para cuantificacion de incertidumbre bayesiana, dominio nuclear ajeno."
2725,Variational Nonparametric Inference in Functional Stochastic Block Model,include,none,alta,Inferencia variacional en modelo de bloques estocasticos funcional.
2726,CoVariance Filters and Neural Networks over Hilbert Spaces,include,none,media,Filtros de covarianza y redes neuronales sobre espacios de Hilbert.
2727,Spatially Varying Deep Functional Neural Network: Application in Large-Scale Crop Yield Prediction,include,none,media,"Red neuronal funcional profunda espacialmente variable para prediccion de cultivos, dominio ajeno."
2728,A Statistical Machine Learning Approach to Yield Curve Forecasting,include,none,alta,"Pronostico de curva de rendimiento (yield curve) via Gaussian Process, PR5."
2729,Functional Mean Flow in Hilbert Space,include,none,media,Modelo generativo de flujo medio funcional en espacio de Hilbert.
2730,Market competition and poverty dynamics: Short and long run effects across financial development lev,include,none,alta,"Marco econometrico funcional para dinamica de pobreza y competencia de mercado, PR5."
2731,On filter-type estimation of discretely sampled cyclic long-memory processes,include,none,media,Estimacion tipo filtro para procesos de memoria larga ciclica a partir de datos funcionales.
2732,FPCA: Field-Programmable Pixel Convolutional Array for Extreme-Edge Intelligence,exclude,I1,alta,"FPCA aqui significa 'Field-Programmable Pixel Convolutional Array', colision de sigla, hardware."
2733,An ensemble of convolution-based methods for fault detection using vibration signals,include,none,baja,Menciona metodos 'functional data-oriented' como una de varias categorias comparadas.
2734,Probabilistic Functional Neural Networks,include,none,alta,Redes neuronales funcionales probabilisticas para pronostico de FTS de alta dimension.
2735,Phenomenology on the QCD dipole picture revisited,exclude,I1,alta,"Fisica de particulas (QCD dipole), 'structure function' no es dato funcional."
2736,Noise-Robust Phase Connectivity Estimation via Bayesian Circular Functional Models,include,none,media,"Modelo funcional circular bayesiano para conectividad de fase en EEG, dominio ajeno."
2737,Persistence Spheres: Bi-continuous Representations of Persistence Diagrams,exclude,I1,alta,"Representacion de diagramas de persistencia (TDA), no es FDA."
2738,Scalable Model-Based Gaussian Process Clustering,include,none,media,Clustering escalable via GP para datos funcionales.
2739,A Bayesian Nonparametric Approach for Estimating Individualized Treatment-Response Curves,include,none,baja,"Curvas de respuesta a tratamiento individualizadas, sin vocabulario FDA explicito."
2740,Multioutput Gaussian Processes with Functional Data: A Study on Coastal Flood Hazard Assessment,include,none,media,"GP multioutput con datos funcionales para riesgo de inundacion costera, dominio ajeno."
2741,Monte Carlo simulation on the Stiefel manifold via polar expansion,exclude,I1,alta,"Simulacion Monte Carlo en variedad de Stiefel, estadistica bayesiana general, no FDA."
2742,"Detecting changes in Hilbert space data based on ""repeated"" and change-aligned principal components",include,none,alta,CUSUM en espacio de Hilbert via componentes principales (FPCA-like).
2743,Region-Referenced Spectral Power Dynamics of EEG Signals: A Hierarchical Modeling Approach,include,none,media,"Datos funcionales referenciados por region para dinamica espectral de EEG, dominio ajeno."
2744,Behavior Score Prediction in Resting-State Functional MRI by Deep State Space Modeling,include,none,baja,"Modelado de estado-espacio profundo para fMRI, mencion tangencial de datos funcionales."
2745,The Role of Vehicles in Digital Forensic Investigations: A Structured Synthesis of Digital Vehicle F,exclude,I1,alta,"Forense digital vehicular, no relacionado a datos funcionales."
2746,Dissecting Ethereum Blockchain Analytics: What We Learn from Topology and Geometry of Ethereum Graph,exclude,I1,alta,"Analisis de blockchain/Ethereum, no relacionado a datos funcionales."
2747,Variable Selection and Minimax Prediction in High-dimensional Functional Linear Model,include,none,alta,"Seleccion de variables y prediccion minimax en modelo lineal funcional de alta dimension, PR3."
2748,A graph-based spectral classification of Type II supernovae,exclude,I1,media,"Clasificacion espectral de supernovas via teoria de grafos, no es FDA."
2749,Climate change analysis from LRD manifold functional regression,include,none,media,"Regresion funcional en variedad con dependencia de largo rango para cambio climatico, dominio ajeno."
2750,Two-Sample Testing for Multivariate Cross-Correlation Functions with Applications to Gut-Brain Rewar,include,none,media,"Test dos-muestras para funciones de correlacion cruzada multivariadas, dominio neurociencia."
2751,Functional Extreme-PLS,include,none,alta,"Extension de PLS extremo a marco funcional discretizado, reduccion de dimension PR3."
2752,Generalized probabilistic principal component analysis of correlated data,include,none,baja,"PCA probabilistico generalizado para datos correlacionados, FDA mencionada como una motivacion entre varias."
2753,New data and the hard pomeron,exclude,I1,alta,"Fisica de particulas (hard pomeron), 'structure-function data' no es FDA."
2754,Neural Optimal Transport in Hilbert Spaces: Characterizing Spurious Solutions and Gaussian Smoothing,include,none,baja,"Transporte optimo neuronal en espacios de Hilbert, teoria FDA-adyacente sin dominio aplicado explicito."
2755,"Fast Emulation, Modular Calibration, and Active Learning for Simulators with Functional Response",include,none,media,Emulacion y calibracion para simuladores con respuesta funcional via GP local.
2756,Detecting practically significant dependencies in metric spaces via distance correlations,include,none,baja,"Dependencias en espacios metricos via correlacion de distancia, sin FDA explicito."
2757,Functional instrumental variable regression with an application to estimating the impact of immigrat,include,none,alta,"Regresion funcional con variable instrumental aplicada a salarios e inmigracion, PR5."
2758,Towards automated identification of changes in laboratory measurement of renal function: implication,exclude,I1,alta,"Funcion renal (eGFR) en laboratorio clinico, colision terminologica con 'funcional'."
2759,Shattering the Ephemeral Storage Cost Barrier for Data-Intensive Serverless Workflows,exclude,I1,alta,"Computo serverless en la nube, no relacionado a datos funcionales."
2760,"Elastic $k$-means clustering of functional data for posterior exploration, with an application to in",include,none,alta,"Clustering k-means elastico de FDA para exploracion posterior, epidemiologia con metodo sustantivo."
2761,Modeling the Evolution of Infectious Diseases with Functional Data Models: The Case of COVID-19 in B,include,none,alta,"Modelos FDA para evolucion de COVID-19 en Brasil, PR5/PR6 America Latina."
2762,Bayesian spatial functional data clustering: applications in disease surveillance,include,none,alta,Clustering funcional espacial bayesiano para vigilancia epidemiologica.
2763,Bayesian Hierarchical Modeling for Predicting Spatially Correlated Curves in Irregular Domains: A Ca,include,none,alta,"Modelo jerarquico bayesiano con base de Bernstein para curvas espacialmente correlacionadas, PR1."
2764,Functional generalized autoregressive conditional heteroskedasticity,include,none,alta,"GARCH funcional generalizado, PR4/PR7 volatilidad financiera funcional."
2765,Interpretable models for forecasting high-dimensional functional time series,include,none,alta,Modelos interpretables para pronostico de FTS de alta dimension via ANOVA funcional.
2766,Spatial Correlation in Weather Forecast Accuracy: A Functional Time Series Approach,include,none,media,"Enfoque FTS para correlacion espacial en precision de pronosticos meteorologicos, dominio ajeno."
2767,Forecasting high-dimensional functional time series with dual-factor structures,include,none,alta,"Pronostico de FTS de alta dimension con estructura de doble factor, PR3."
2768,Forecasting of a Hierarchical Functional Time Series on Example of Macromodel for Day and Night Air ,include,none,media,"FTS jerarquica aplicada a modelo de contaminacion del aire, marco econometrico."
2769,Multiscale Change Point Detection for Functional Time Series,include,none,alta,Deteccion de puntos de cambio multiescala para FTS en espacio de Banach.
2770,A Functional Version of the ARCH Model,include,none,alta,CONJUNTO ORO #10: version funcional del modelo ARCH (Hormann/Horvath/Reeder).
2771,Functional Regression with Nonstationarity and Error Contamination: Application to the Economic Impa,include,none,alta,"Regresion funcional con no estacionariedad aplicada al impacto economico del cambio climatico, PR5."
2772,An operator-level ARCH Model,include,none,alta,"Modelo ARCH a nivel de operador, GARCH funcional, PR4/PR7."
2773,A Frequentist Approach to Change Point Detection: Methods and Applications,include,none,alta,Enfoque frecuentista para deteccion de puntos de cambio en FTS.
2774,Uncovering predictability in the evolution of the WTI oil futures curve,include,none,alta,"Predictibilidad en la curva de futuros de petroleo WTI via FTS, PR5."
2775,A prediction interval for a function-valued forecast model,include,none,alta,"Modelo de pronostico Kernel+Wavelet+Functional, PR1/PR4 base wavelet explicita."
2776,"NanoZone: Scalable, Efficient, and Secure Memory Protection for Arm CCA",exclude,I1,alta,"Seguridad/arquitectura de computadores (Arm CCA), no relacionado a datos funcionales."
