id,title_short,decision,reason_code,confidence,rationale,extracto_truncado_relevante
1363,Detecting changes in the covariance structure of functional time series with application to fMRI dat,include,none,media,"Deteccion de cambios en covarianza de FTS via reduccion de dimension vs estructura funcional completa; discute compromiso de proyeccion/dimension (PR2,PR4). Econometrics and Statistics. Etapa1 dijo E4.",si
1370,A nonparametric test for stationarity in functional time series,exclude,I1,media,"Test no parametrico de estacionariedad para FTS via distancia L2 entre operadores de densidad espectral; herramienta de contraste, no representacion en bases ni FPCA ni aplicacion economica.",si
1377,The effect of global crises on stock market correlations: Evidence from scalar regressions via funct,include,none,alta,"Efecto de crisis globales en correlaciones bursatiles via regresiones escalares con FDA (datos desde 1800s); aplicacion financiera, crisis/volatilidad (PR4,PR5). Revisor lo incluyo en Etapa 1.",no
1383,Change point analysis of covariance functions: A weighted cumulative sum approach,include,none,media,"Analisis de puntos de cambio de funciones de covarianza via CUSUM ponderado (Horvath, Rice); estructura de covarianza central a FPCA/representacion + no estacionariedad (PR2,PR4).",no
1404,Is the Group Structure Important in Grouped Functional Time Series?,include,none,media,"Estructura de grupos en FTS agrupadas; FPCA dinamico multivariado, funcion de covarianza de largo plazo, reconciliacion de pronosticos (PR2). Aplicacion mortalidad, metodologia FPCA central.",no
1408,Asynchronous Changepoint Estimation for Spatially Correlated Functional Time Series,include,none,media,Estimacion bayesiana de puntos de cambio asincronos en FTS espacialmente correlacionadas; deteccion de cambio relevante a no estacionariedad (PR4). Extracto parcial (pagina de editor).,si
1417,Multi-country clustering-based forecasting of healthy life expectancy,include,none,baja,Pronostico de esperanza de vida saludable multi-pais via clustering funcional; aplicacion salud/demografia. Extracto es pagina de vista previa de editor; evaluacion limitada.,si
1419,On the Use of Yeo-Johnson Transformation in the Functional Multivariate Time Series,include,none,media,"Transformaciones Box-Cox/Yeo-Johnson para pronostico de series funcionales multivariadas; KNN funcional con seleccion de ancho de banda por validacion cruzada, PCA (PR3).",si
1420,Nonstationary Functional Time Series Forecasting,include,none,alta,"Pronostico de FTS no estacionarias via primera diferencia, covarianza de largo plazo, eigendescomposicion en FPCs y seleccion de dimension (PR2,PR3,PR4). Metodologia FPCA central.",no
1423,The Maximum of the Periodogram of a Sequence of Functional Data,exclude,I1,media,"Distribucion asintotica del maximo del periodograma de datos funcionales; herramienta de contraste espectral, no representacion en bases ni FPCA ni aplicacion economica.",si
1425,A robust functional time series forecasting method,include,none,media,"Metodo robusto de pronostico de FTS; maneja atipicos en curvas, probablemente FPCA robusto (PR2). Ejemplo de ozono es solo ilustracion.",si
1426,Functional Time Series Prediction Under Partial Observation of the Future Curve,include,none,media,"Prediccion de FTS bajo observacion parcial de la curva futura; metodologia FTS (Aue), probablemente representacion FPCA/base de las curvas (PR2).",si
1429,Detecting a structural change in functional time series using local Wilcoxon statistic,include,none,media,"Deteccion de cambio estructural en FTS via estadistico local de Wilcoxon; motivacion explicita en economia y finanzas empiricas (PR4,PR5). Statistical Papers.",si
1431,Functional singular spectrum analysis,include,none,media,"Analisis espectral singular funcional (SSA funcional): descomposicion de FTS via operador de trayectoria y SVD; metodo de representacion/descomposicion de datos funcionales (PR1,PR2).",no
1437,Change-Point Detection for Object-Valued Time Series,include,none,media,"Deteccion de puntos de cambio para series de objetos en espacios metricos (media/varianza de Frechet); datos funcionales como caso especial, contexto econometrico (PR4).",si
1444,Forecasting health expenses using a functional data model,include,none,media,Modelo de datos funcionales para pronostico de gastos de salud (datos actuariales alemanes); aplicacion financiera-actuarial (PR5). Discusion de base incierta (cuerpo omitido).,si
1445,Modeling and forecasting of the high-dimensional time series data with functional data analysis and ,exclude,E4,media,"Modelado/pronostico de temperatura superficial via FDA + aprendizaje automatico; dominio meteorologico/climatico, sin discusion sustantiva de base. Pre-marcado posible E4 en Etapa 1.",si
1446,Functional analysis of long-run ESG trajectories across world regions,include,none,media,Analisis funcional de trayectorias ESG de largo plazo por region (12 indicadores del Banco Mundial como FTS 1991-2018); aplicacion socioeconomica/desarrollo (PR5).,si
1450,Combining unsupervised and supervised learning techniques for enhancing the performance of functiona,include,none,media,"Combinacion de aprendizaje supervisado y no supervisado para clasificadores de datos funcionales; metodologia FDA (Computational Statistics), representacion de curvas via base/FPCA probable.",si
1463,Testing Separability of Functional Time Series,include,none,alta,Contraste de separabilidad de FTS (covarianza factoriza en tiempo x coordenada); Kokoszka y Reimherr; sobre estructura de covarianza y supuestos de representacion (PR2).,no
1469,Understanding return variation in crypto assets: a functional ANOVA approach,include,none,alta,Variacion de retornos en criptoactivos via FANOVA funcional; log-retornos mensuales de 20 criptos suavizados en trayectorias continuas; aplicacion financiera con suavizado de curvas (PR5).,no
1472,Aggregating multiple types of complex data in stock market prediction: A model-independent framework,include,none,media,Prediccion del mercado bursatil agregando multiples tipos de datos complejos; aplicacion financiera (PR5). Centralidad de FDA incierta desde el extracto.,si
1479,Forecasting the Term Structure of Interest Rates of the BRICS: Evidence from a Nonparametric Functio,include,none,alta,Pronostico de la estructura temporal de tasas de interes de los BRICS via FDA no parametrica; curvas de rendimiento diarias; aplicacion financiera clasica (PR5).,no
1480,HOW FUNCTIONAL DATA CAN ENHANCE THE ESTIMATION OF HEALTH EXPECTANCY: THE CASE OF DISABLED Spanish PO,include,none,media,"Como los datos funcionales mejoran la estimacion de esperanza de vida saludable (poblacion discapacitada espanola); contexto actuarial, encuadre metodologico sobre el aporte funcional.",si
1486,FORECASTING MULTIPLE FUNCTIONAL TIME SERIES in A GROUP STRUCTURE: AN APPLICATION to MORTALITY,include,none,media,"Pronostico de multiples FTS en estructura de grupos via FPCA y reconciliacion de pronosticos; aplicacion mortalidad subnacional, metodologia FTS/FPCA sustancial (PR2).",no
1495,NITPicker: Selecting time points for follow-up experiments,exclude,E4,media,"NITPicker: algoritmo de diseno experimental para elegir puntos de tiempo de seguimiento usando prediccion de datos funcionales; herramienta de bioinformatica, no representacion en bases. Pre-marcado posible E4 en Etapa 1.",no
1497,Asymptotic results of the randomly censored kernel-type expectile regression estimator for functiona,exclude,I1,media,"Teoria asintotica del estimador kernel de regresion expectil censurada para datos funcionales dependientes; regresion nucleo, no representacion en bases ni FPCA ni aplicacion economica.",no
