id,title_short,decision,reason_code,confidence,rationale,extracto_truncado_relevante
1686,"Signal regression models for location, scale and shape with an application to stock returns",include,none,alta,"Modelos de regresion de senal (GAMLSS) con predictor funcional aplicado a retornos bursatiles, PR2/PR5",no
1689,Prediction of functional ARMA processes with an application to traffic data,include,none,alta,"Prediccion de procesos ARMA funcionales via FPCA; aplicacion a trafico pero metodologia central, PR2",no
1722,Bayesian Spatial Functional Data Clustering: Applications in Disease Surveillance,include,none,alta,"Clustering espacial funcional bayesiano; contribucion metodologica (arboles de expansion, GP latente) pese a dominio epidemiologico (excepcion E4)",no
1750,A Bayesian Functional Methodology for Dengue Risk Mapping in Latin America and the Caribbean,include,none,baja,"Extraccion de texto fallo (datos binarios/imagen corruptos en el PDF); titulo fuertemente on-topic (FDA bayesiano, dengue America Latina, PR5) - ante la duda se incluye, requiere verificacion manual del PDF",si
1779,Functional analysis of variance of air pollution caused by fine particles,include,none,alta,ANOVA funcional explicito aplicado a contaminacion por particulas finas; metodologia central (excepcion E4),no
1783,Multivariate functional data modeling with time-varying clustering,include,none,alta,Modelado de datos funcionales multivariantes con clustering variable en el tiempo (GP + proceso de Dirichlet); metodologia central pese a dominio ambiental (excepcion E4),no
1797,Functional diffusion driven stochastic volatility model,include,none,alta,"Modelo de volatilidad estocastica por difusion funcional, PR5 directo",no
1799,Dynamic functional time-series forecasts of foreign exchange implied volatility surfaces,include,none,alta,"FPCA dinamica univariante/multivariante/multinivel para volatilidad implicita FX, PR5 directo",no
1811,Frontiers in time series and financial econometrics: An overview,exclude,I1,media,"Editorial/overview de un numero especial de econometria de series temporales; no es un estudio individual de FDA, solo menciona de paso functional index coefficient models",no
1813,A Plug-in Bandwidth Selection Procedure for Long-Run Covariance Estimation with Stationary Functiona,include,none,alta,"Seleccion de ancho de banda para covarianza de largo plazo en FTS estacionarias, PR3 directo",no
1818,Forecasting stock index futures intraday returns: Functional time series model,include,none,alta,"FPCA explicito para pronostico de retornos intradiarios de futuros bursatiles, PR2/PR5",no
1820,Granger causality of bivariate stationary curve time series,include,none,alta,"Causalidad de Granger para series de curvas bivariantes estacionarias, aplicacion climatica/financiera, PR1/PR5",no
1827,Functional time series models for ultrafine particle distributions,include,none,alta,Modelo bayesiano de FTS con base B-spline cubica explicita para conteos de particulas; discusion sustantiva de base (excepcion E4),no
1839,Nonlinear drivers and volatility of solar radiation variability in Asian megacities: a functional ti,include,none,media,FTS aplicado a radiacion solar (dominio ambiental) con FDA/FPCA/GARCH explicitos; ADVERTENCIA: preprint en Research Square (no arXiv) - verificar si cumple I2 o si hay version publicada,no
1840,A functional time series analysis of forward curves derived from commodity futures,include,none,alta,"Analisis FTS de curvas forward de futuros de commodities, PR4/PR5 directo",no
1842,A functional version of the arch model,include,none,alta,"ANCLA del conjunto oro numero 10 (Hormann/Horvath/Reeder) - version funcional del modelo ARCH, confirmado",no
1843,Forecasting value at risk with intra-day return curves,include,none,alta,"Pronostico de VaR con curvas de retorno intradiario, datos funcionales financieros, PR4/PR5",no
1844,Nonlinear autocorrelation function of functional time series,include,none,alta,"Funcion de autocorrelacion no lineal para series temporales funcionales, PR1 metodologico",no
1849,The dynamics of economic functions: Modeling and forecasting the yield curve,include,none,alta,"Modelo FSN con spline cubica natural para dinamica de la curva de rendimiento, PR1/PR5 clasico",no
1860,Minimax estimation of Functional Principal Components from noisy discretized functional data: the ca,include,none,alta,"Estimacion minimax de componentes principales funcionales desde datos discretizados ruidosos, PR2 central",no
1861,Distribution-Free Stochastic Analysis and Robust Multilevel Vector Field Anomaly Detection,include,none,alta,"Analisis funcional con expansion KL y bases ortogonales multinivel para deteccion de anomalias; discusion sustantiva de base (excepcion E4), coherente con decision previa del usuario",no
1870,Robust penalized splines for location estimation from discretely sampled functional data,include,none,alta,"Splines penalizados robustos para estimacion de localizacion en datos funcionales discretamente muestreados, PR1/PR3",no
1874,Local constant likelihood estimation for beta distribution with time varying parameters,include,none,media,Estimacion de verosimilitud local para distribucion Beta con parametros variables en el tiempo aplicado a datos funcionales de glucosa; aporte metodologico sobre suavizado,no
1884,Ultra-efficient MCMC for Bayesian longitudinal functional data analysis,include,none,alta,"MCMC ultra-eficiente para modelos mixtos funcionales bayesianos con reparametrizacion de base ortogonalizada, PR1/PR3",no
1888,On metrics for analysis of functional data on geometric domains,include,none,alta,"Teoria de metricas para datos funcionales en dominios geometricos, PR1 teorico",no
1890,Anisotropic multidimensional smoothing using Bayesian tensor product P-splines,include,none,alta,"Suavizado multidimensional anisotropico con P-splines tensoriales bayesianos, PR1/PR3 base explicita",no
